  1282 182	1
  1282 249	1
  1285 274	1
  1285 319	1
  1286 147	1
  1289 9	1
  1289 110	1
  1289 146	1
  1292 51	1
  1292 283	1
  1292 326	1
  1292 353	1
  1293 42	1
  1293 58	1
  1293 120	1
  1293 233	2
  1294 139	1
  1295 340	1
  1297 32	1
  1297 152	1
  1297 226	1
  1298 37	1
  1298 73	1
  1298 164	1
  1298 251	1
  1300 206	1
  1301 141	1
  1307 175	1
  1307 314	1
  1307 315	1
  1309 229	1
  1309 231	1
  1309 270	1
  1312 185	1
  1312 235	1
  1312 269	1
  1313 172	1
  1314 0	1
  1314 5	1
  1314 33	1
  1314 153	2
  1314 170	1
  1317 39	1
  1317 90	1
  1317 98	1
  1317 203	1
  1317 318	1
  1318 12	1
  1318 286	2
  1321 60	1
  1321 67	1
  1321 148	1
  1321 259	1
  1321 260	1
  1321 290	1
  1322 80	1
  1323 299	1
  1329 47	1
  1329 62	1
  1329 81	1
  1329 87	1
  1329 182	1
  1329 246	1
  1329 292	1
  1329 319	1
  1329 320	1
  1330 47	1
  1330 62	1
  1330 89	1
  1330 98	1
  1330 230	1
  1330 238	1
  1330 246	2
  1330 263	1
  1332 326	1
  1334 261	1
  1335 38	1
  1337 12	1
  1337 73	1
  1337 302	1
  1337 303	1
  1340 207	1
  1341 146	1
  1342 256	1
  1344 57	1
  1347 20	1
  1348 42	1
  1348 141	1
  1348 152	1
  1349 47	1
  1349 325	1
  1352 16	1
  1352 193	1
  1352 197	1
  1352 290	1
  1354 38	1
  1355 191	1
  1355 252	1
  1356 254	1
  1356 347	1
  1359 24	1
  1359 246	1
  1361 67	1
  1361 203	1
  1361 245	1
  1361 246	2
  1361 263	1
  1361 317	1
  1362 118	1
  1363 16	1
  1363 59	1
  1363 60	1
  1363 72	1
  1363 225	1
  1363 260	1
  1363 273	1
  1363 291	1
  1366 45	1
  1366 243	1
  1366 303	1
  1368 195	1
  1370 62	1
  1370 87	2
  1370 182	1
  1372 246	1
  1372 292	1
  1373 84	1
  1373 194	1
  1375 62	1
  1375 89	1
  1375 273	1
  1376 80	1
  1376 85	1
  1376 90	1
  1377 272	1
  1378 292	1
  1379 38	1
  1379 62	1
  1379 206	1
  1385 43	1
  1385 213	1
  1386 35	1
  1386 144	1
  1386 238	1
  1386 332	1
  1386 346	1
  1387 31	1
  1387 191	1
  1393 58	1
  1393 181	1
  1394 13	1
  1394 314	1
  1397 10	1
  1398 101	1
  1398 233	1
  1401 57	1
  1401 79	2
  1401 80	1
  1401 96	1
  1401 110	1
  1401 241	1
  1401 245	1
  1401 317	1
  1401 323	1
  1404 15	1
  1404 37	1
  1404 114	1
  1404 175	1
  1404 338	1
  1406 183	1
  1406 210	1
  1407 0	1
  1407 275	1
  1407 348	1
  1407 351	2
  1408 165	1
  1409 221	1
  1409 271	1
  1409 347	1
  1414 248	1
  1416 137	1
  1416 186	1
  1416 293	1
  1416 338	1
  1417 54	1
  1417 81	1
  1417 86	1
  1417 166	1
  1417 223	1
  1417 246	1
  1417 263	1
  1419 293	1
  1419 299	1
  1420 155	1
  1422 175	1
  1422 186	1
  1422 280	2
  1423 346	1
  1424 311	1
  1425 22	1
  1426 141	1
  1427 22	1
  1427 73	1
  1427 116	1
  1429 159	1
  1430 166	1
  1431 4	1
  1431 167	1
  1432 171	1
  1432 244	1
  1432 309	1
  1432 339	1
  1433 183	1
  1438 227	1
  1439 303	1
  1440 66	1
  1440 151	1
  1440 169	1
  1440 245	2
  1440 246	2
  1441 191	1
  1446 69	1
  1447 133	1
  1449 122	1
  1449 166	1
  1449 238	2
  1449 319	1
  1456 249	1
  1457 286	1
  1458 23	1
  1458 30	1
  1458 173	1
  1458 218	1
  1458 285	1
  1459 62	1
  1459 246	1
  1459 296	1
  1459 305	1
  1459 320	1
  1459 327	1
  1461 244	1
  1465 134	1
  1465 280	1
  1466 78	1
  1466 188	1
  1466 248	1
  1467 122	1
  1470 346	1
  1471 345	1
  1472 46	1
  1474 165	1
  1474 180	1
  1474 256	1
  1475 13	1
  1475 140	1
  1475 301	1
  1476 51	1
  1476 108	1
  1476 267	1
  1476 351	1
  1477 191	1
  1480 172	1
  1480 204	1
  1480 213	1
  1480 254	1
  1480 343	1
  1482 348	1
  1485 210	1
  1485 212	1
  1485 264	1
  1485 283	1
  1485 301	1
  1485 337	1
  1486 299	1
  1487 115	1
  1487 131	1
  1487 257	1
  1488 92	1
  1488 211	1
  1489 81	2
  1489 88	1
  1489 166	1
  1489 174	1
  1489 195	2
  1489 238	2
  1489 314	1
  1489 319	1
  1490 226	1
  1490 272	1
  1492 182	2
  1492 246	2
  1494 111	1
  1494 236	1
  1494 293	1
  1494 339	1
  1495 31	1
  1495 278	1
  1495 289	1
  1496 45	1
  1498 33	1
  1499 319	1
  1500 163	1
  1504 226	1
  1504 247	1
  1504 326	1
  1504 331	1
  1505 181	1
  1505 326	1
  1506 175	3
  1507 189	1
  1507 211	1
  1508 315	1
  1513 75	1
  1513 298	1
  1515 130	2
  1517 45	1
  1523 108	1
  1523 193	1
  1526 67	1
  1526 166	1
  1526 241	1
  1526 286	1
  1527 206	2
  1528 17	1
  1528 155	1
  1529 176	1
  1530 341	1
  1531 104	1
  1531 221	1
  1531 232	1
  1531 251	1
  1531 279	1
  1531 303	1
  1531 309	1
  1535 59	1
  1535 348	1
  1537 43	1
  1537 339	1
  1538 46	1
  1538 132	1
  1542 281	1
  1546 22	1
  1547 91	1
  1547 119	1
  1547 129	1
  1547 206	1
  1549 10	1
  1549 11	1
  1549 47	1
  1549 166	1
  1549 292	1
  1549 320	1
  1550 250	1
  1550 281	1
  1550 302	1
  1552 3	1
  1552 33	2
  1552 316	1
  1553 68	1
  1555 254	1
  1556 52	1
  1556 62	4
  1556 246	1
  1556 263	1
  1556 277	1
  1556 287	1
  1556 296	1
  1556 319	1
  1556 320	1
  1561 113	1
  1561 148	1
  1561 259	1
  1561 340	1
  1562 121	1
  1562 251	1
  1564 4	1
  1564 37	1
  1564 206	1
  1564 256	1
  1564 334	1
  1565 58	1
  1567 33	1
  1571 80	1
  1571 286	1
  1572 120	1
  1576 41	1
  1576 51	1
  1576 237	1
  1577 41	1
  1577 51	1
  1577 237	1
  1579 148	1
  1579 250	1
  1580 42	1
  1580 294	1
  1580 338	1
  1583 281	1
  1584 155	1
  1588 37	1
  1591 39	1
  1593 282	1
  1595 3	1
  1595 68	1
  1595 147	1
  1595 167	1
  1596 73	1
  1596 114	1
  1596 118	1
  1596 201	1
  1596 271	1
  1598 173	1
  1598 200	1
  1598 273	1
  1599 152	1
  1601 221	1
  1602 199	1
  1602 202	1
  1602 216	1
  1602 315	1
  1603 62	1
  1603 77	1
  1603 81	1
  1603 246	1
  1604 48	1
  1604 54	1
  1604 82	1
  1604 149	1
  1604 180	1
  1604 195	1
  1604 246	1
  1604 319	1
  1604 320	1
  1605 257	1
  1607 90	2
  1607 246	1
  1608 29	1
  1608 293	1
  1611 30	1
  1611 193	1
  1612 259	1
  1613 43	1
  1614 278	1
  1614 279	1
  1615 175	1
  1615 201	1
  1615 303	1
  1616 272	1
  1617 254	1
  1618 62	1
  1618 229	1
  1619 55	1
  1619 131	1
  1620 12	1
  1622 107	1
  1622 141	1
  1622 183	2
  1622 204	1
  1622 212	1
  1622 289	1
  1623 272	2
  1626 125	1
  1628 181	1
  1629 292	1
  1629 325	1
  1631 3	1
  1631 67	1
  1631 147	1
  1631 155	1
  1631 351	2
  1633 57	1
  1633 62	1
  1633 102	1
  1633 185	1
  1633 239	1
  1633 245	1
  1633 246	1
  1633 322	1
  1634 4	1
  1634 61	1
  1635 30	1
  1636 125	1
  1636 168	1
  1636 334	1
  1637 89	1
  1638 349	1
  1639 59	2
  1639 154	1
  1640 217	1
  1641 115	1
  1643 48	2
  1643 68	1
  1643 77	2
  1643 81	1
  1643 83	1
  1643 124	1
  1643 246	2
  1643 319	1
  1645 279	1
  1646 272	2
  1648 334	1
  1652 62	1
  1652 77	1
  1652 124	1
  1652 246	2
  1652 249	1
  1652 332	1
  1653 135	1
  1653 295	1
  1655 7	1
  1655 40	1
  1655 188	1
  1655 206	2
  1655 225	1
  1656 125	1
  1657 317	1
  1658 31	1
  1658 111	1
  1658 134	1
  1658 178	1
  1658 221	1
  1658 233	1
  1660 131	1
  1662 343	1
  1663 57	1
  1663 192	1
  1665 146	1
  1665 162	1
  1666 33	1
  1668 109	1
  1669 181	1
  1670 108	1
  1670 275	1
  1671 166	1
  1671 170	1
  1671 246	1
  1671 320	1
  1672 0	1
  1672 16	1
  1672 143	1
  1672 167	1
  1673 105	1
  1673 129	1
  1673 141	1
  1673 191	1
  1674 0	1
  1674 33	1
  1674 67	1
  1674 153	1
  1674 155	1
  1676 15	1
  1676 92	1
  1677 62	2
  1677 82	1
  1677 166	1
  1677 238	1
  1677 346	1
  1678 66	1
  1678 90	1
  1678 241	1
  1680 142	1
  1681 10	1
  1681 44	1
  1681 90	1
  1681 246	1
  1682 299	1
  1683 19	1
  1683 64	1
  1683 79	1
  1683 110	1
  1683 324	1
  1684 286	1
  1685 90	1
  1685 246	1
  1685 292	1
  1685 317	1
  1687 330	1
  1688 142	1
  1688 189	1
  1691 86	1
  1691 166	1
  1691 246	1
  1693 61	1
  1693 118	1
  1693 120	1
  1693 306	1
  1694 5	1
  1694 154	1
  1695 37	1
  1695 111	1
  1695 174	1
  1695 220	1
  1695 221	1
  1695 250	1
  1696 18	1
  1696 102	1
  1697 123	1
  1697 310	1
  1699 61	1
  1699 242	1
  1702 312	1
  1703 339	1
  1706 152	1
  1708 182	2
  1708 314	1
  1709 44	1
  1709 198	1
  1710 76	1
  1710 152	1
  1710 176	1
  1710 218	1
  1711 8	1
  1711 31	1
  1711 145	1
  1711 187	1
  1711 244	1
  1711 289	1
  1711 302	1
  1712 290	1
  1712 348	2
  1713 228	1
  1713 302	1
  1714 67	1
  1715 149	1
  1716 132	1
  1718 62	1
  1719 17	1
  1719 57	1
  1719 263	1
  1719 323	1
  1719 325	1
  1719 331	1
  1720 158	1
  1721 268	1
  1723 217	1
  1723 297	1
  1725 175	1
  1725 262	1
  1725 278	1
  1725 335	1
  1726 210	1
  1728 152	1
  1730 45	1
  1730 174	1
  1730 212	1
  1733 108	1
  1733 148	1
  1733 243	1
  1733 351	1
  1735 62	1
  1735 185	1
  1735 196	1
  1735 226	1
  1735 246	1
  1735 263	1
  1737 67	1
  1737 218	1
  1739 2	1
  1739 62	1
  1739 80	1
  1739 185	1
  1739 246	1
  1739 318	1
  1744 139	1
  1745 246	1
  1746 227	1
  1748 90	1
  1748 206	1
  1748 292	1
  1748 331	1
  1749 129	2
  1750 299	1
  1752 252	3
  1752 280	1
  1753 69	2
  1753 165	1
  1753 214	1
  1753 273	1
  1755 335	1
  1756 315	1
  1757 114	1
  1757 264	1
  1758 299	1
  1759 38	1
  1759 57	1
  1759 62	1
  1759 162	1
  1759 198	1
  1760 272	1
  1762 0	1
  1762 67	1
  1762 266	2
  1762 340	1
  1762 348	1
  1763 166	1
  1763 263	1
  1765 178	1
  1766 2	1
  1766 135	1
  1766 245	1
  1766 295	2
  1769 149	1
  1770 246	1
  1770 248	1
  1770 313	1
  1774 246	1
  1774 314	1
  1775 66	1
  1775 238	1
  1777 133	1
  1781 295	1
  1782 39	1
  1782 90	1
  1782 248	1
  1782 317	1
  1783 50	1
  1783 174	1
  1783 254	1
  1784 99	1
  1784 106	1
  1784 109	1
  1784 137	1
  1784 293	1
  1784 300	1
  1784 349	1
  1785 330	1
  1786 94	1
  1788 229	1
  1788 231	1
  1788 238	1
  1789 62	1
  1789 65	1
  1789 81	1
  1789 128	1
  1789 180	1
  1789 246	1
  1789 253	1
  1789 269	1
  1789 287	1
  1789 327	1
  1790 114	1
  1790 222	1
  1790 312	2
  1791 50	1
  1792 118	1
  1794 192	1
  1796 48	1
  1796 62	3
  1796 166	1
  1796 274	1
  1796 296	1
  1797 6	1
  1797 77	1
  1797 170	1
  1797 246	1
  1797 352	1
  1798 79	1
  1798 313	1
  1798 315	1
  1799 96	1
  1799 241	1
  1799 246	1
  1799 295	1
  1799 317	1
  1800 101	1
  1801 163	1
  1804 61	2
  1804 186	1
  1804 264	1
  1804 299	1
  1804 301	1
  1806 125	1
  1807 108	1
  1807 148	1
  1807 193	1
  1807 290	1
  1808 70	1
  1810 49	1
  1812 81	1
  1813 299	1
  1813 301	1
  1813 304	1
  1814 59	1
  1816 74	1
  1816 224	1
  1817 282	1
  1819 174	1
  1820 2	1
  1820 26	1
  1820 90	1
  1820 163	1
  1820 200	1
  1821 62	1
  1822 261	1
  1826 246	1
  1829 97	1
  1829 175	1
  1829 350	1
  1830 192	1
  1831 35	1
  1831 166	1
  1831 195	1
  1831 230	1
  1831 238	1
  1831 263	1
  1831 346	1
  1832 62	1
  1832 90	2
  1832 188	1
  1832 203	1
  1832 241	1
  1832 246	1
  1835 141	1
  1836 23	1
  1836 103	1
  1837 37	1
  1837 56	1
  1837 145	1
  1837 289	1
  1839 26	1
  1839 203	1
  1840 127	2
  1840 160	1
  1841 166	1
  1841 170	1
  1841 305	1
  1843 121	2
  1843 309	1
  1845 148	1
  1847 38	2
  1847 47	1
  1847 209	1
  1847 295	1
  1847 323	1
  1851 238	1
  1852 82	1
  1852 223	1
  1853 116	1
  1854 44	1
  1854 57	1
  1854 110	1
  1854 185	1
  1854 217	1
  1854 235	1
  1854 246	1
  1854 263	1
  1856 223	1
  1859 112	1
  1859 175	1
  1860 105	1
  1860 349	1
  1861 192	1
  1861 246	1
  1863 81	1
  1865 4	1
  1865 214	1
  1866 253	1
  1868 141	1
  1868 349	1
  1869 68	1
  1869 80	1
  1869 246	1
  1869 295	1
  1870 2	1
  1870 78	1
  1870 90	1
  1870 194	1
  1870 246	2
  1872 121	1
  1872 349	1
  1875 3	1
  1875 67	1
  1875 341	1
  1877 113	1
  1877 222	1
  1877 291	1
  1878 183	1
  1879 330	1
  1881 349	1
  1884 0	1
  1884 173	1
  1884 265	1
  1885 216	1
  1888 81	1
  1888 130	1
  1888 346	1
  1889 57	1
  1889 331	1
  1890 166	1
  1892 138	1
  1892 271	1
  1892 345	1
  1895 204	1
  1895 326	1
  1895 328	1
  1896 166	1
  1897 40	1
  1897 57	1
  1897 247	1
  1897 261	1
  1901 41	1
  1901 237	1
  1902 160	2
  1902 225	1
  1902 263	1
  1904 175	1
  1904 181	1
  1905 47	1
  1905 207	1
  1905 246	1
  1905 263	1
  1905 295	1
  1905 323	1
  1906 207	1
  1907 263	1
  1907 320	1
  1908 41	1
  1908 51	1
  1908 237	1
  1910 253	1
  1912 24	1
  1913 288	1
  1916 219	1
  1916 342	1
  1917 112	1
  1917 121	1
  1917 181	1
  1918 15	1
  1918 31	1
  1918 116	1
  1918 132	2
  1918 258	1
  1919 143	1
  1919 158	1
  1919 328	1
  1921 139	1
  1922 110	1
  1922 157	1
  1923 5	1
  1924 119	1
  1924 206	1
  1924 211	1
  1924 339	1
  1924 353	2
  1925 62	1
  1929 106	1
  1929 310	1
  1930 62	1
  1930 90	1
  1930 135	1
  1930 246	1
  1930 331	1
  1931 244	1
  1933 44	1
  1933 79	1
  1933 185	1
  1933 324	1
  1936 265	1
  1938 238	1
  1939 134	1
  1941 294	1
  1942 67	1
  1942 147	1
  1942 155	1
  1942 259	1
  1942 351	1
  1943 18	1
  1943 102	1
  1944 5	1
  1945 101	1
  1947 285	1
  1948 240	1
  1950 106	1
  1950 228	2
  1950 285	1
  1953 105	1
  1953 184	1
  1954 279	2
  1955 348	1
  1956 280	1
  1958 179	1
  1961 183	1
  1962 27	1
  1964 183	1
  1965 153	1
  1965 266	1
  1965 267	1
  1965 346	1
  1967 47	1
  1968 110	1
  1968 246	1
  1968 269	1
  1968 318	1
  1968 331	1
  1970 20	1
  1970 79	1
  1970 209	1
  1970 235	1
  1970 248	1
  1970 325	1
  1971 120	1
  1971 303	1
  1974 53	1
  1976 211	1
  1977 226	1
  1984 68	1
  1984 194	1
  1986 62	1
  1986 194	1
  1986 229	1
  1987 109	1
  1987 347	1
  1988 170	1
  1988 263	1
  1989 210	1
  1989 212	1
  1990 73	1
  1990 228	1
  1992 317	1
  1995 146	1
  1995 196	1
  1995 241	1
  1998 349	1
  2001 134	1
  2001 171	1
  2002 27	1
  2002 228	2
  2002 242	1
  2002 300	2
  2004 32	1
  2004 115	1
  2006 281	1
  2007 206	1
  2007 215	1
  2007 256	1
  2008 1	1
  2008 80	1
  2008 171	1
  2008 188	1
  2008 206	2
  2008 322	1
  2012 20	1
  2012 309	1
  2013 176	1
  2016 191	1
  2016 350	1
  2017 33	1
  2017 51	1
  2017 59	1
  2017 288	1
  2018 62	1
  2019 62	1
  2019 163	1
  2020 133	1
  2020 278	1
  2020 315	2
  2022 265	1
  2026 62	2
  2028 299	1
  2029 155	1
  2029 173	1
  2029 260	1
  2029 267	1
  2029 348	1
  2032 261	1
  2033 147	1
  2033 283	1
  2034 90	1
  2034 305	1
  2034 326	1
  2036 138	1
  2036 191	1
  2036 251	1
  2037 175	1
  2037 272	1
  2037 326	1
  2038 325	1
  2039 156	1
  2040 117	2
  2040 264	1
  2040 333	2
  2041 108	1
  2041 143	1
  2041 275	1
  2042 31	1
  2042 34	1
  2042 73	1
  2042 201	1
  2042 262	1
  2043 104	1
  2043 299	1
  2047 37	1
  2047 125	1
  2047 301	1
  2047 345	1
  2048 326	1
  2049 39	1
  2049 157	1
  2050 44	1
  2050 79	1
  2050 188	1
  2050 318	1
  2053 7	1
  2053 78	1
  2053 95	1
  2053 241	1
  2053 246	2
  2054 62	1
  2054 313	1
  2056 321	1
  2058 28	1
  2058 197	1
  2059 14	1
  2059 62	1
  2059 241	1
  2060 48	1
  2060 192	1
  2061 220	1
  2061 271	1
  2061 289	1
  2065 268	1
  2067 337	1
  2070 31	1
  2070 164	2
  2071 134	1
  2073 163	1
  2074 62	1
  2074 166	1
  2074 180	2
  2074 246	3
  2075 183	1
  2076 76	1
  2077 62	1
  2077 180	1
  2077 246	1
  2077 292	1
  2078 195	1
  2079 61	1
  2079 117	1
  2079 299	1
  2084 23	1
  2084 143	1
  2085 95	1
  2085 312	1
  2086 77	1
  2086 246	1
  2086 252	1
  2088 350	1
  2090 32	1
  2093 81	1
  2093 192	1
  2093 312	1
  2094 62	1
  2094 166	2
  2094 292	1
  2096 57	1
  2096 64	1
  2096 246	1
  2096 273	1
  2097 259	1
  2101 156	1
  2102 5	1
  2103 67	1
  2103 200	1
  2103 214	2
  2103 354	1
  2104 353	2
  2105 21	1
  2105 120	1
  2105 123	1
  2106 190	1
  2108 18	1
  2108 100	1
  2108 247	1
  2108 263	1
  2109 62	1
  2111 101	1
  2114 0	1
  2114 150	1
  2114 197	1
  2114 351	1
  2115 55	1
  2115 115	1
  2115 131	2
  2115 257	1
  2116 5	1
  2116 155	1
  2117 22	1
  2117 111	1
  2117 159	1
  2117 337	1
  2118 333	1
  2118 352	1
  2121 71	1
  2121 157	1
  2121 322	1
  2122 299	1
  2123 69	1
  2125 61	1
  2125 117	1
  2125 299	1
  2127 72	1
  2128 54	1
  2128 88	1
  2128 180	1
  2128 226	1
  2128 263	1
  2128 292	1
  2128 311	1
  2129 183	1
  2130 272	1
  2131 70	1
  2131 152	1
  2131 200	1
  2131 230	1
  2132 96	1
  2133 145	1
  2133 221	1
  2133 303	1
  2135 14	1
  2135 47	1
  2135 62	1
  2135 79	2
  2135 90	1
  2135 96	1
  2135 146	1
  2135 246	3
  2137 179	1
  2138 165	1
  2138 168	1
  2138 206	1
  2139 311	1
  2140 195	1
  2140 226	1
  2140 246	1
  2140 277	1
  2140 307	1
  2140 319	1
  2141 298	1
  2145 74	1
  2145 90	2
  2145 100	1
  2145 135	1
  2145 245	1
  2145 246	1
  2145 318	1
  2146 57	1
  2147 10	1
  2147 74	1
  2147 207	1
  2147 346	1
  2148 44	1
  2148 224	1
  2149 206	1
  2151 41	1
  2151 51	1
  2151 237	1
  2152 278	1
  2156 343	1
  2157 77	1
  2157 246	1
  2159 240	1
  2161 62	1
  2161 144	1
  2162 18	1
  2162 79	1
  2162 238	1
  2162 269	1
  2163 315	1
  2164 170	1
  2164 339	1
  2166 77	1
  2166 88	1
  2166 207	1
  2166 238	2
  2169 213	1
  2170 7	1
  2170 26	1
  2170 242	1
  2170 246	2
  2170 263	1
  2173 346	1
  2174 138	1
  2175 73	1
  2175 175	1
  2177 12	3
  2178 47	1
  2179 9	1
  2179 74	1
  2179 246	1
  2179 297	2
  2179 322	2
  2180 47	1
  2186 330	1
  2188 189	1
  2189 106	1
  2189 149	1
  2190 57	1
  2190 84	1
  2190 318	1
  2192 38	1
  2192 62	1
  2192 183	1
  2192 192	1
  2192 280	1
  2194 6	1
  2195 35	1
  2195 319	1
  2197 60	1
  2197 273	1
  2198 67	1
  2198 148	1
  2198 351	2
  2201 78	1
  2201 246	1
  2204 299	1
  2206 166	1
  2206 230	1
  2206 287	1
  2206 319	1
  2208 18	1
  2208 102	1
  2209 23	1
  2209 103	1
  2210 141	1
  2215 49	1
  2218 136	1
  2220 101	1
  2221 183	1
  2222 306	1
  2223 299	1
  2224 179	1
  2228 123	1
  2228 134	1
  2228 165	1
  2228 206	2
  2229 312	1
  2231 179	1
  2233 251	1
  2233 338	1
  2233 342	1
  2234 315	1
  2236 258	1
  2236 271	1
  2237 37	1
  2237 255	1
  2239 117	1
  2239 118	1
  2239 233	1
  2241 16	1
  2242 112	1
  2244 40	1
  2244 157	1
  2244 246	1
  2244 261	1
  2244 318	1
  2247 18	1
  2247 47	1
  2247 102	1
  2247 329	1
  2249 1	1
  2250 162	1
  2256 145	1
  2256 220	1
  2256 250	1
  2256 303	1
  2257 62	1
  2257 253	1
  2258 220	1
  2258 353	1
  2259 272	1
  2260 147	1
  2261 192	1
  2261 308	1
  2263 340	1
  2265 267	1
  2266 49	1
  2267 81	1
  2267 87	1
  2267 307	1
  2267 319	1
  2267 327	1
  2269 59	1
  2270 67	1
  2270 143	1
  2271 183	1
  2274 62	1
  2274 317	1
  2275 174	1
  2277 46	1
  2279 81	1
  2279 170	1
  2279 246	1
  2279 319	1
  2280 199	1
  2282 134	1
  2288 100	1
  2290 72	1
  2292 353	1
  2293 141	1
  2293 306	1
  2294 134	1
  2294 139	1
  2296 19	1
  2296 44	2
  2296 57	1
  2297 120	1
  2297 337	1
  2298 47	1
  2298 292	1
  2299 306	1
  2300 59	1
  2300 214	1
  2300 348	1
  2302 186	1
  2303 42	1
  2306 246	1
  2306 269	1
  2306 295	1
  2307 73	1
  2307 164	1
  2308 165	1
  2309 16	1
  2310 51	1
  2310 166	1
  2310 182	2
  2310 226	1
  2310 263	1
  2310 308	1
  2312 2	1
  2312 79	1
  2312 90	1
  2312 185	1
  2312 194	2
  2312 198	1
  2312 318	1
  2313 250	1
  2313 254	1
  2314 136	1
  2314 273	1
  2315 180	1
  2315 182	1
  2315 246	1
  2315 308	1
  2316 44	1
  2316 99	1
  2316 295	1
  2316 317	1
  2317 0	1
  2317 30	1
  2317 108	1
  2317 193	1
  2317 225	1
  2317 243	1
  2317 351	1
  2319 52	1
  2319 246	1
  2321 68	1
  2321 90	1
  2322 18	1
  2322 102	1
  2323 333	1
  2325 116	1
  2326 32	1
  2326 226	1
  2327 199	1
  2328 299	1
  2329 43	1
  2330 43	1
  2330 233	1
  2330 252	1
  2331 23	1
  2331 225	1
  2331 227	1
  2332 199	1
  2334 221	1
  2338 116	1
  2339 36	1
  2339 85	1
  2339 86	1
  2339 246	1
  2340 306	1
  2341 338	1
  2343 51	1
  2343 294	1
  2343 303	1
  2345 62	1
  2345 81	1
  2345 166	1
  2345 230	1
  2345 263	1
  2346 128	1
  2346 239	1
  2346 246	1
  2346 320	1
  2347 77	1
  2349 111	1
  2349 174	1
  2351 57	1
  2351 297	1
  2352 95	1
  2352 146	1
  2354 189	1
  2354 228	1
  2355 5	1
  2355 288	1
  2356 136	1
  2358 39	1
  2359 221	1
  2359 251	1
  2359 299	1
  2361 47	1
  2361 62	1
  2361 241	1
  2361 297	1
  2361 331	1
  2361 337	1
  2364 310	1
  2367 18	1
  2367 62	2
  2367 79	2
  2372 133	1
  2374 62	1
  2374 78	1
  2374 163	1
  2376 124	1
  2376 246	1
  2376 296	1
  2376 319	1
  2376 328	1
  2377 12	1
  2377 240	1
  2377 343	1
  2380 91	1
  2380 116	1
  2380 118	1
  2380 254	1
  2380 349	1
  2380 353	1
  2381 30	1
  2381 259	1
  2382 306	1
  2389 62	1
  2389 83	1
  2389 246	1
  2389 247	1
  2389 318	1
  2391 153	1
  2396 85	2
  2396 100	1
  2396 169	1
  2396 261	1
  2397 62	1
  2397 146	1
  2397 188	1
  2398 53	1
  2398 73	1
  2399 62	1
  2399 241	2
  2399 318	1
  2400 47	1
  2400 130	1
  2400 346	1
  2402 62	2
  2402 203	1
  2402 311	1
  2402 324	1
  2404 51	1
  2404 59	1
  2405 326	1
  2405 336	1
  2406 282	1
  2407 335	1
  2408 218	1
  2409 183	13
  2409 352	1
  2410 114	1
  2411 140	1
  2411 165	1
  2411 168	1
  2414 283	1
  2417 114	1
  2420 56	1
  2422 34	1
  2422 93	1
  2422 121	1
  2423 43	1
  2423 103	1
  2424 171	1
  2424 189	1
  2424 236	1
  2425 47	1
  2425 62	1
  2425 77	1
  2425 81	1
  2425 82	1
  2425 166	1
  2425 180	1
  2425 246	2
  2426 4	1
  2429 60	1
  2429 93	2
  2430 36	1
  2430 318	1
  2432 59	1
  2432 60	1
  2432 68	1
  2432 108	2
  2432 148	1
  2432 218	1
  2432 291	1
  2432 293	1
  2434 235	1
  2435 74	1
  2435 81	1
  2435 166	1
  2435 292	1
  2439 25	1
  2439 75	1
  2439 175	1
  2439 187	1
  2439 278	1
  2439 298	1
  2439 301	1
  2439 344	1
  2441 13	1
  2441 168	1
  2442 62	1
  2442 185	1
  2442 238	1
  2443 15	1
  2443 164	1
  2443 303	1
  2444 23	1
  2444 103	1
  2445 3	1
  2445 33	1
  2445 67	1
  2445 70	1
  2445 108	1
  2445 113	1
  2445 259	1
  2445 290	1
  2445 316	2
  2449 12	2
  2449 201	1
  2449 336	1
  2451 62	2
  2451 223	1
  2451 230	1
  2451 296	1
  2453 131	1
  2453 257	1
  2454 2	1
  2454 86	1
  2454 185	1
  2454 242	1
  2457 183	1
  2460 221	1
  2460 234	1
  2461 76	1
  2464 86	1
  2464 99	1
  2464 246	1
  2466 36	1
  2466 296	1
  2466 352	1
  2468 226	1
  2468 308	1
  2470 190	1
  2473 3	1
  2473 153	1
  2474 14	1
  2474 90	1
  2474 95	1
  2474 203	1
  2474 238	1
  2474 239	1
  2474 246	1
  2474 295	1
  2475 3	1
  2475 67	1
  2475 154	1
  2475 275	1
  2475 348	1
  2477 62	1
  2477 85	1
  2477 229	1
  2477 231	1
  2479 126	1
  2482 62	1
  2482 90	1
  2482 98	1
  2482 241	1
  2482 323	1
  2483 1	1
  2483 90	1
  2483 246	1
  2486 37	1
  2486 53	1
  2486 92	1
  2486 123	1
  2486 202	1
  2486 284	2
  2486 299	1
  2488 306	1
  2489 67	1
  2489 222	1
  2489 265	1
  2489 267	1
  2489 348	3
  2490 9	1
  2490 90	1
  2493 5	1
  2494 202	1
  2494 299	1
  2495 195	1
  2496 139	1
  2497 129	1
  2497 178	1
  2497 251	1
  2497 254	1
  2497 258	1
  2497 301	1
  2497 353	1
  2499 312	1
  2501 346	1
  2502 116	1
  2502 174	1
  2502 175	1
  2504 76	1
  2504 141	1
  2504 199	1
  2504 205	1
  2504 212	1
  2504 220	1
  2505 71	1
  2505 90	1
  2505 190	1
  2506 247	1
